# Time-averaged data for fix aveIm
# TimeStep c_Im
41380000 0.0207468
41390000 0.0222572
41400000 0.0240058
41410000 0.0250429
41420000 0.0267484
41430000 0.028776
41440000 0.0296592
41450000 0.0313036
41460000 0.0340469
41470000 0.034792
41480000 0.0368046
41490000 0.0387168
41500000 0.0411081
41510000 0.0428003
41520000 0.0449538
41530000 0.0462163
41540000 0.0485666
41550000 0.0505075
41560000 0.0525353
41570000 0.0553115
41580000 0.0574249
41590000 0.0595365
41600000 0.0626873
41610000 0.0639166
41620000 0.0666804
41630000 0.069254
41640000 0.0723269
41650000 0.0753781
41660000 0.0771226
41670000 0.0794126
41680000 0.0816825
41690000 0.0852272
41700000 0.0870521
41710000 0.0894739
41720000 0.0920571
41730000 0.0936708
41740000 0.0964264
41750000 0.0999883
41760000 0.103554
41770000 0.105989
41780000 0.109553
41790000 0.111664
41800000 0.114113
41810000 0.116575
41820000 0.119093
41830000 0.121683
41840000 0.125105
41850000 0.127208
41860000 0.129579
41870000 0.133181
41880000 0.13607
41890000 0.137891
41900000 0.141019
41910000 0.144097
41920000 0.145665
41930000 0.14914
41940000 0.151072
41950000 0.154864
41960000 0.157364
41970000 0.159709
41980000 0.162356
41990000 0.163939
42000000 0.167831
42010000 0.169479
42020000 0.172291
42030000 0.175052
42040000 0.176769
42050000 0.180204
42060000 0.182181
42070000 0.184754
42080000 0.18665
42090000 0.189935
42100000 0.191573
42110000 0.194567
42120000 0.196038
42130000 0.199251
42140000 0.201096
42150000 0.204008
42160000 0.205622
42170000 0.208055
42180000 0.209888
42190000 0.213012
42200000 0.21476
42210000 0.217108
42220000 0.219329
42230000 0.220821
42240000 0.222932
42250000 0.22557
42260000 0.227513
42270000 0.230451
42280000 0.232312
42290000 0.233836
42300000 0.23565
42310000 0.237543
42320000 0.24089
42330000 0.242502
42340000 0.244447
42350000 0.246025
42360000 0.248294
42370000 0.250018
42380000 0.251616
42390000 0.253869
42400000 0.255478
42410000 0.257194
42420000 0.259456
42430000 0.261295
42440000 0.263223
42450000 0.265255
42460000 0.267117
42470000 0.268596
42480000 0.270881
42490000 0.271571
42500000 0.273702
42510000 0.275059
42520000 0.277033
42530000 0.27916
42540000 0.280436
42550000 0.281917
42560000 0.283442
42570000 0.285571
42580000 0.287183
42590000 0.288861
42600000 0.289966
42610000 0.291181
42620000 0.293181
42630000 0.295129
42640000 0.296596
42650000 0.29836
42660000 0.299443
42670000 0.300533
42680000 0.302423
42690000 0.303995
42700000 0.305185
42710000 0.306665
42720000 0.30798
42730000 0.309223
42740000 0.311172
42750000 0.312499
42760000 0.314787
42770000 0.315456
42780000 0.316611
42790000 0.317654
42800000 0.319481
42810000 0.320491
42820000 0.322306
42830000 0.323421
42840000 0.324171
42850000 0.325292
42860000 0.327121
42870000 0.32867
42880000 0.329664
42890000 0.330381
42900000 0.3317
42910000 0.332865
42920000 0.334006
42930000 0.335265
42940000 0.336315
42950000 0.33756
42960000 0.338531
42970000 0.339776
42980000 0.341296
42990000 0.342176
43000000 0.343101
43010000 0.344862
43020000 0.345922
43030000 0.346618
43040000 0.347835
43050000 0.348707
43060000 0.350098
43070000 0.351009
43080000 0.351754
43090000 0.352853
43100000 0.353973
43110000 0.354893
43120000 0.35567
43130000 0.357229
43140000 0.357684
43150000 0.358583
43160000 0.359417
43170000 0.36052
43180000 0.360926
43190000 0.362142
43200000 0.362585
43210000 0.363803
43220000 0.36443
43230000 0.365771
43240000 0.366387
43250000 0.367129
43260000 0.367956
43270000 0.368694
43280000 0.36935
43290000 0.369975
43300000 0.370873
43310000 0.371969
43320000 0.372265
43330000 0.372926
43340000 0.373675
43350000 0.374947
43360000 0.375436
43370000 0.37584
43380000 0.376398
43390000 0.376975
43400000 0.377418
43410000 0.378217
43420000 0.378143
43430000 0.37909
43440000 0.380283
43450000 0.380425
43460000 0.381121
43470000 0.381377
43480000 0.381909
43490000 0.382693
43500000 0.382937
43510000 0.383945
43520000 0.38433
43530000 0.384558
43540000 0.384671
43550000 0.385177
43560000 0.386329
43570000 0.386507
43580000 0.38697
43590000 0.387358
43600000 0.387644
43610000 0.387715
43620000 0.38913
43630000 0.389122
43640000 0.389393
43650000 0.389167
43660000 0.389422
43670000 0.389897
43680000 0.390143
43690000 0.390333
43700000 0.390604
43710000 0.39116
43720000 0.391267
43730000 0.391715
43740000 0.391904
43750000 0.392354
43760000 0.391976
43770000 0.39215
43780000 0.392622
43790000 0.392986
43800000 0.393193
43810000 0.393595
43820000 0.393686
43830000 0.393833
43840000 0.393903
43850000 0.39392
43860000 0.394017
43870000 0.393961
43880000 0.394084
43890000 0.394423
43900000 0.394406
43910000 0.394942
43920000 0.395343
43930000 0.394775
43940000 0.395271
43950000 0.395288
43960000 0.395393
43970000 0.394902
43980000 0.395204
43990000 0.394788
44000000 0.394841
44010000 0.395299
44020000 0.395059
44030000 0.394754
44040000 0.395307
44050000 0.394704
44060000 0.394626
44070000 0.394378
44080000 0.394569
44090000 0.394394
44100000 0.394229
44110000 0.393614
44120000 0.393698
44130000 0.39306
44140000 0.39305
44150000 0.393001
44160000 0.39293
44170000 0.392778
44180000 0.392845
44190000 0.392076
44200000 0.392127
44210000 0.392013
44220000 0.392153
44230000 0.39195
44240000 0.391881
44250000 0.390706
44260000 0.39063
44270000 0.389918
44280000 0.38981
44290000 0.389182
44300000 0.389071
44310000 0.388342
44320000 0.388089
44330000 0.388163
44340000 0.387531
44350000 0.387629
44360000 0.387384
44370000 0.38628
44380000 0.386241
44390000 0.385658
44400000 0.385343
44410000 0.384568
44420000 0.384233
44430000 0.383495
44440000 0.382923
44450000 0.382528
44460000 0.382021
44470000 0.38116
44480000 0.380963
44490000 0.380416
44500000 0.379878
44510000 0.379275
44520000 0.378342
44530000 0.377798
44540000 0.377617
44550000 0.376139
44560000 0.37614
44570000 0.375482
44580000 0.374616
44590000 0.374016
44600000 0.373161
44610000 0.372822
44620000 0.371916
44630000 0.371784
44640000 0.370912
44650000 0.370483
44660000 0.369214
44670000 0.368691
44680000 0.36838
44690000 0.367067
44700000 0.366411
44710000 0.366327
44720000 0.365327
44730000 0.364732
44740000 0.363793
44750000 0.362974
44760000 0.362119
44770000 0.361531
44780000 0.361052
44790000 0.359749
44800000 0.358597
44810000 0.357783
44820000 0.356867
44830000 0.356069
44840000 0.355101
44850000 0.354007
44860000 0.353305
44870000 0.351882
44880000 0.351173
44890000 0.350218
44900000 0.348996
44910000 0.34795
44920000 0.347006
44930000 0.345967
44940000 0.344999
44950000 0.344459
44960000 0.343343
44970000 0.342359
44980000 0.341329
44990000 0.340315
45000000 0.338981
45010000 0.338448
45020000 0.336918
45030000 0.335742
45040000 0.334712
45050000 0.333262
45060000 0.331906
45070000 0.330922
45080000 0.329855
45090000 0.329261
45100000 0.326855
45110000 0.325865
45120000 0.324781
45130000 0.323431
45140000 0.322112
45150000 0.321284
45160000 0.319784
45170000 0.319027
45180000 0.317719
45190000 0.315705
45200000 0.3142
45210000 0.312842
45220000 0.311658
45230000 0.310392
45240000 0.308771
45250000 0.307168
45260000 0.305947
45270000 0.304505
45280000 0.303609
45290000 0.301756
45300000 0.300051
45310000 0.298533
45320000 0.297584
45330000 0.295717
45340000 0.294958
45350000 0.292904
45360000 0.291582
45370000 0.29065
45380000 0.2885
45390000 0.286663
45400000 0.285257
45410000 0.283518
45420000 0.282069
45430000 0.280063
45440000 0.278572
45450000 0.276593
45460000 0.275387
45470000 0.273909
45480000 0.271438
45490000 0.270373
45500000 0.26766
45510000 0.267021
45520000 0.26492
45530000 0.262438
45540000 0.2617
45550000 0.259786
45560000 0.257324
45570000 0.255618
45580000 0.253961
45590000 0.252081
45600000 0.249989
45610000 0.248471
45620000 0.246111
45630000 0.243836
45640000 0.2425
45650000 0.240676
45660000 0.238821
45670000 0.23681
45680000 0.234233
45690000 0.232237
45700000 0.231106
45710000 0.228886
45720000 0.227197
45730000 0.224467
45740000 0.222059
45750000 0.219943
45760000 0.21771
45770000 0.215835
45780000 0.214263
45790000 0.211211
45800000 0.209086
45810000 0.206156
45820000 0.204774
45830000 0.201088
45840000 0.199358
45850000 0.197594
45860000 0.195129
45870000 0.192621
45880000 0.190758
45890000 0.187617
45900000 0.185477
45910000 0.183037
45920000 0.181752
45930000 0.178309
45940000 0.176613
45950000 0.173394
45960000 0.170371
45970000 0.167787
45980000 0.165742
45990000 0.163331
46000000 0.16081
46010000 0.158187
46020000 0.155465
46030000 0.152951
46040000 0.150171
46050000 0.147502
46060000 0.144982
46070000 0.14209
46080000 0.139086
46090000 0.137381
46100000 0.133839
46110000 0.131646
46120000 0.128294
46130000 0.126431
46140000 0.123645
46150000 0.120619
46160000 0.118194
46170000 0.11669
46180000 0.112126
46190000 0.110222
46200000 0.107529
46210000 0.104044
46220000 0.103044
46230000 0.0997747
46240000 0.0983813
46250000 0.0953901
46260000 0.0909845
46270000 0.0894512
46280000 0.0867912
46290000 0.0845286
46300000 0.0810301
46310000 0.078572
46320000 0.0764189
46330000 0.0747099
46340000 0.0713162
46350000 0.0688341
46360000 0.0671727
46370000 0.0646314
46380000 0.0615664
46390000 0.0589478
46400000 0.0563678
46410000 0.0545003
46420000 0.0533453
46430000 0.0503997
46440000 0.0483178
46450000 0.0461459
46460000 0.0437246
46470000 0.0419307
46480000 0.0405857
46490000 0.0386208
46500000 0.036582
46510000 0.0346084
46520000 0.0328801
46530000 0.0312612
46540000 0.0297998
46550000 0.028089
46560000 0.0266073
46570000 0.0251468
46580000 0.024319
46590000 0.0224144
46600000 0.0207319
46610000 0.0199562
46620000 0.0185071
46630000 0.0173324
46640000 0.0165211
46650000 0.0150291
46660000 0.0137101
46670000 0.0131085
46680000 0.0122118
46690000 0.0115121
46700000 0.0106572
46710000 0.0100508
46720000 0.00883812
46730000 0.00806022
46740000 0.00794526
46750000 0.00718865
46760000 0.00649678
46770000 0.00598075
46780000 0.00554566
46790000 0.00497674
46800000 0.00474781
46810000 0.00409342
46820000 0.00378619
46830000 0.00380206
46840000 0.003324
46850000 0.0030909
46860000 0.0027464
46870000 0.00258365
46880000 0.00218449
46890000 0.00210711
46900000 0.00164511
46910000 0.00148302
46920000 0.00155943
46930000 0.00119207
46940000 0.00108238
46950000 0.00115112
46960000 0.000843837
46970000 0.000853361
46980000 0.000858621
46990000 0.000682432
47000000 0.000546233
47010000 0.000726885
47020000 0.000552398
47030000 0.000419221
47040000 0.000151164
47050000 0.000304012
47060000 0.000262789
47070000 0.000101759
47080000 0.000120295
47090000 0.000109089
47100000 0.000164784
47110000 6.03408e-05
47120000 1.52295e-05
47130000 8.04858e-05
47140000 -5.03804e-05
47150000 -8.16634e-05
47160000 -0.000147978
47170000 2.17454e-05
47180000 -0.000171987
47190000 -0.000194149
47200000 -0.000174954
47210000 -0.000408598
47220000 -0.000211185
47230000 -0.000406043
47240000 -0.000346839
47250000 -0.000434172
47260000 -0.000363684
47270000 -0.000537934
47280000 -0.000479026
47290000 -0.000492562
47300000 -0.000503595
47310000 -0.000577199
47320000 -0.000648598
47330000 -0.000705291
47340000 -0.000784542
47350000 -0.000880807
47360000 -0.00102248
47370000 -0.00113541
47380000 -0.00125212
47390000 -0.00130755
47400000 -0.00127866
47410000 -0.00165788
47420000 -0.00167991
47430000 -0.00210278
47440000 -0.00241212
47450000 -0.00257006
47460000 -0.00325893
47470000 -0.00361107
47480000 -0.00434132
47490000 -0.00481122
47500000 -0.00527159
47510000 -0.00563855
47520000 -0.00651499
47530000 -0.00675309
47540000 -0.00756207
47550000 -0.0087817
47560000 -0.00943671
47570000 -0.00981274
47580000 -0.0111563
47590000 -0.0121454
47600000 -0.0131053
47610000 -0.0145306
47620000 -0.0158182
47630000 -0.0163907
47640000 -0.0177004
47650000 -0.0188265
47660000 -0.0199928
47670000 -0.0221176
47680000 -0.0231922
47690000 -0.0246294
47700000 -0.0265227
47710000 -0.0278105
47720000 -0.0298798
47730000 -0.0307062
47740000 -0.0330394
47750000 -0.0342671
47760000 -0.0363311
47770000 -0.0378657
47780000 -0.0399757
47790000 -0.0411943
47800000 -0.0432521
47810000 -0.0457549
47820000 -0.0487395
47830000 -0.0501867
47840000 -0.0525688
47850000 -0.0545191
47860000 -0.0564498
47870000 -0.0581017
47880000 -0.0617362
47890000 -0.063643
47900000 -0.0671434
47910000 -0.0683612
47920000 -0.0704121
47930000 -0.0745346
47940000 -0.0768425
47950000 -0.0788336
47960000 -0.0811515
47970000 -0.084584
47980000 -0.0874498
47990000 -0.0902708
48000000 -0.0919906
48010000 -0.0950642
48020000 -0.0958906
48030000 -0.0986684
48040000 -0.102074
48050000 -0.105574
48060000 -0.108633
48070000 -0.110917
48080000 -0.113205
48090000 -0.115434
48100000 -0.118916
48110000 -0.122863
48120000 -0.124026
48130000 -0.12678
48140000 -0.129433
48150000 -0.132396
48160000 -0.134206
48170000 -0.13751
48180000 -0.140003
48190000 -0.142987
48200000 -0.144518
48210000 -0.148131
48220000 -0.150801
48230000 -0.153264
48240000 -0.156664
48250000 -0.159384
48260000 -0.161413
48270000 -0.163713
48280000 -0.16604
48290000 -0.168566
48300000 -0.171451
48310000 -0.174445
48320000 -0.177031
48330000 -0.179437
48340000 -0.181967
48350000 -0.183727
48360000 -0.186888
48370000 -0.189617
48380000 -0.191723
48390000 -0.19367
48400000 -0.19604
48410000 -0.198137
48420000 -0.200711
48430000 -0.203008
48440000 -0.20458
48450000 -0.20754
48460000 -0.209471
48470000 -0.212516
48480000 -0.213697
48490000 -0.216668
48500000 -0.218971
48510000 -0.220111
48520000 -0.222965
48530000 -0.224852
48540000 -0.226778
48550000 -0.229244
48560000 -0.230729
48570000 -0.233771
48580000 -0.23553
48590000 -0.237625
48600000 -0.239055
48610000 -0.241801
48620000 -0.243339
48630000 -0.245804
48640000 -0.247003
48650000 -0.249055
48660000 -0.251081
48670000 -0.252999
48680000 -0.255286
48690000 -0.256708
48700000 -0.258481
48710000 -0.260703
48720000 -0.262478
48730000 -0.264263
48740000 -0.266044
48750000 -0.267987
48760000 -0.26964
48770000 -0.271488
48780000 -0.273398
48790000 -0.274873
48800000 -0.276399
48810000 -0.278129
48820000 -0.279701
48830000 -0.281724
48840000 -0.283286
48850000 -0.284551
48860000 -0.286317
48870000 -0.288259
48880000 -0.289711
48890000 -0.291081
48900000 -0.29276
48910000 -0.294409
48920000 -0.295792
48930000 -0.297792
48940000 -0.298936
48950000 -0.300251
48960000 -0.301575
48970000 -0.302687
48980000 -0.305214
48990000 -0.306662
49000000 -0.308071
49010000 -0.30927
49020000 -0.310607
49030000 -0.312062
49040000 -0.313384
49050000 -0.314829
49060000 -0.315865
49070000 -0.317456
49080000 -0.319097
49090000 -0.320639
49100000 -0.321705
49110000 -0.322655
49120000 -0.324043
49130000 -0.325275
49140000 -0.326869
49150000 -0.328068
49160000 -0.329134
49170000 -0.330601
49180000 -0.331913
49190000 -0.332676
49200000 -0.33358
49210000 -0.334789
49220000 -0.336152
49230000 -0.337321
49240000 -0.33901
49250000 -0.339892
49260000 -0.340428
49270000 -0.34164
49280000 -0.342913
49290000 -0.344249
49300000 -0.344834
49310000 -0.346395
49320000 -0.347262
49330000 -0.348173
49340000 -0.349326
49350000 -0.350733
49360000 -0.351503
49370000 -0.352478
49380000 -0.353219
49390000 -0.353996
49400000 -0.354999
49410000 -0.355753
49420000 -0.356699
49430000 -0.35806
49440000 -0.358998
49450000 -0.360153
49460000 -0.361072
49470000 -0.361697
49480000 -0.362283
49490000 -0.36335
49500000 -0.364318
49510000 -0.364676
49520000 -0.365764
49530000 -0.366473
49540000 -0.367264
49550000 -0.368014
49560000 -0.368948
49570000 -0.369607
49580000 -0.370542
49590000 -0.371127
49600000 -0.372001
49610000 -0.372742
49620000 -0.373239
49630000 -0.374294
49640000 -0.374957
49650000 -0.375104
49660000 -0.376068
49670000 -0.376677
49680000 -0.377195
49690000 -0.37811
49700000 -0.379086
49710000 -0.379099
49720000 -0.380086
49730000 -0.380833
49740000 -0.38055
49750000 -0.381754
49760000 -0.382012
49770000 -0.382678
49780000 -0.38328
49790000 -0.383823
49800000 -0.38422
49810000 -0.383976
49820000 -0.384706
49830000 -0.385408
49840000 -0.385934
49850000 -0.386174
49860000 -0.386886
49870000 -0.387467
49880000 -0.387757
49890000 -0.388693
49900000 -0.388556
49910000 -0.388422
49920000 -0.388737
49930000 -0.389387
49940000 -0.389607
49950000 -0.389977
49960000 -0.390593
49970000 -0.391081
49980000 -0.390987
49990000 -0.391466
50000000 -0.391361
50010000 -0.391505
50020000 -0.392489
50030000 -0.39214
50040000 -0.392547
50050000 -0.392875
50060000 -0.393225
50070000 -0.392983
50080000 -0.393138
50090000 -0.393246
50100000 -0.393841
50110000 -0.393944
50120000 -0.39435
50130000 -0.393846
50140000 -0.394221
50150000 -0.394389
50160000 -0.394944
50170000 -0.394338
50180000 -0.394301
50190000 -0.394646
50200000 -0.394849
50210000 -0.39473
50220000 -0.394751
50230000 -0.394905
50240000 -0.39499
50250000 -0.395011
50260000 -0.394823
50270000 -0.394992
50280000 -0.3947
50290000 -0.394797
50300000 -0.39448
50310000 -0.394655
50320000 -0.394138
50330000 -0.3942
50340000 -0.393679
50350000 -0.393137
50360000 -0.39306
50370000 -0.393227
50380000 -0.393186
50390000 -0.392882
50400000 -0.392994
50410000 -0.392587
50420000 -0.392607
50430000 -0.392444
50440000 -0.392231
50450000 -0.392097
50460000 -0.392313
50470000 -0.391686
50480000 -0.391401
50490000 -0.391474
50500000 -0.391111
50510000 -0.390997
50520000 -0.39069
50530000 -0.390067
50540000 -0.390209
50550000 -0.389459
50560000 -0.389601
50570000 -0.388671
50580000 -0.388
50590000 -0.388507
50600000 -0.388101
50610000 -0.38745
50620000 -0.387068
50630000 -0.386803
50640000 -0.386302
50650000 -0.385981
50660000 -0.385998
50670000 -0.385174
50680000 -0.384945
50690000 -0.38447
50700000 -0.383968
50710000 -0.383296
50720000 -0.382841
50730000 -0.382357
50740000 -0.382256
50750000 -0.38199
50760000 -0.380834
50770000 -0.380258
50780000 -0.379962
50790000 -0.379321
50800000 -0.378567
50810000 -0.378421
50820000 -0.377524
50830000 -0.376002
50840000 -0.376083
50850000 -0.375199
50860000 -0.37519
50870000 -0.374362
50880000 -0.373427
50890000 -0.372428
50900000 -0.371952
50910000 -0.371476
50920000 -0.370525
50930000 -0.369738
50940000 -0.369706
50950000 -0.369074
50960000 -0.368497
50970000 -0.367312
50980000 -0.366096
50990000 -0.366353
51000000 -0.364999
51010000 -0.364534
51020000 -0.36346
51030000 -0.362771
51040000 -0.362071
51050000 -0.360913
51060000 -0.360059
51070000 -0.359635
